COMPOUND_ID	ASSAY_ID	MEASUREMENT_TYPE	STATUS	VALUE	UPPER_VALUE	UNIT	SD_MINUS	SD_PLUS	ACTIVITY_COMMENT
DNDI2166121	1035348	IC50	= 	.0043		uM			
DNDI2166121	1035348	IC50	= 	.00033		uM			
DNDI2166121	1035348	IC50	= 	.00043		uM			
DNDI2166121	1035348	IC50	= 	.00085		uM			
DNDI2166121	1327097	IC50	> 	100		uM			
DNDI2166121	1327097	IC50	= 	37.68		uM			
DNDI2166121	1327097	IC50	= 	49.32		uM			
DNDI2166121	1327097	IC50	= 	60.62		uM			
DNDI2166121	1327097	IC50	= 	60.79		uM			
DNDI2166121	1327100	IC90	= 	.0092		uM			
DNDI2166121	1327100	IC90	> 	.1		uM			
DNDI2166121	1327100	IC90	= 	.0034		uM			
DNDI2166121	1327100	IC90	= 	.0064		uM			
DNDI2166135	1327097	IC50	= 	69.89		uM			
DNDI2166135	1327100	IC90	= 	.081		uM			
DNDI2166135	1035348	IC50	= 	.00031		uM			
DNDI2166135	1327100	IC90	> 	.1		uM			
DNDI2166135	1327100	IC90	= 	.035		uM			
DNDI2166135	1327100	IC90	= 	.0905		uM			
DNDI2166135	1327100	IC90	= 	.19		uM			
DNDI2166135	1327100	IC90	= 	.112		uM			
DNDI2166135	1035348	IC50	= 	.028		uM			
DNDI2166135	1035348	IC50	= 	.045		uM			
DNDI2166135	1327100	IC90	= 	.083		uM			
DNDI2166135	1035348	IC50	= 	.0056		uM			
DNDI2166135	1035348	IC50	= 	.00026		uM			
DNDI2166135	1035348	IC50	= 	.034		uM			
DNDI2166135	1035348	IC50	< 	.0014		uM			
DNDI2166135	1035348	IC50	= 	.038		uM			
DNDI2174696	1327100	IC90	= 	.615		uM			
DNDI2174696	1327100	IC90	= 	.569		uM			
DNDI2174696	1327100	IC90	> 	1		uM			
DNDI2174696	1327097	IC50	= 	66.87		uM			
DNDI2174696	1327097	IC50	= 	63.89		uM			
DNDI2174696	1035348	IC50	= 	.07		uM			
DNDI2174696	1035348	IC50	= 	.065		uM			
DNDI2174696	1035348	IC50	= 	.074		uM			
DNDI2174706	1007988	logD	= 	2.8		none			
DNDI2174706	1327100	IC90	= 	.769		uM			
DNDI2174706	1327100	IC90	= 	.639		uM			
DNDI2174706	1327097	IC50	= 	4.16		uM			
DNDI2174706	1327097	IC50	= 	6.36		uM			
DNDI2174706	1044291	% inhibition	= 	91.9		%			
DNDI2174706	1044290	% inhibition	= 	75.9		%			
DNDI2174706	1035348	IC50	= 	.0062		uM			
DNDI2174706	1035348	IC50	= 	.0053		uM			
DNDI2174706	1034082	IC50	< 	1		uM			
DNDI2174706	1007806	CLint in vitro	= 	117		uL/min/mg			
DNDI2174706	1007804	t (1 / 2)	= 	15		Min			
DNDI2174706	1007599	Kinetic	= 	3.1		ug/ml			
DNDI2174706	1007175	Kinetic	> 	50		ug/ml			
DNDI2174706	1007173	logD	= 	3.7		none			
DNDI2174706	1000252	EH	= 	.82		none			
DNDI2218869-24	1329900	PCR cure rate	= 	20		%			
DNDI2218869-24	1329903	Parasitemia clearance after immunosuppression	= 	40		%			
DNDI2218869-24	1329906	Parasitemia clearance after treatment	= 	100		%			
DNDI2218869-24	1331688	% bound	= 	56.6		none			
