smiles code,active ingredient,salt,relation,assay value,target disease,protein target,treatment concentration,treatment unit,exposure time (h),measurement,type,model type,description,dataset,REFERENCE_ID,ASSAY_TYPE,ASSAY_ORGANISM,ASSAY_STRAIN,TARGET_TYPE,SRC_ID,ASSAY_SOURCE,UPPER_VALUE,SD_MINUS,SD_PLUS,ACTIVITY_COMMENT
FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,0.028,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,0.041,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,0.0165,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,30.2,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,testosterone,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,midazolam,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,107.6,Mouse,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10-1,1.0,A,Mouse,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,0.41,Mouse,,,none,,EH,In Vitro,,Metabolism,set10-1,1.0,A,Mouse,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,14.1,Human,,,uL/min/mg,,CLint in vitro,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,0.44,Human,,,none,,EH,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,12.5,0.01M HCl - pH 2,,,ug/ml,,Kinetic,In Vitro,,Solubility,set10-1,1.0,A,0.01M HCl - pH 2,NEPH_RT,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,5.1,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10-1,1.0,A,gLogD,pH 3.0,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,122.8,Human,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,16.1,Mouse,,,uL/min/mg,,CLint in vitro,In Vitro,,Metabolism,set10-1,1.0,A,Mouse,Microsomes,ORGANISM,14.0,HEOS,,,,
O=C(c1c(F)cccc1F)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,O=C(c1c(F)cccc1F)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,0.009,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
O=C(c1c(F)cccc1F)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,O=C(c1c(F)cccc1F)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,48.87,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
O=C(c1c(F)cccc1F)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,O=C(c1c(F)cccc1F)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,0.002,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,.,= ,,T. cruzi,,,%,,% inhibition,In Vivo,,"Chagas in vivo at 20 mg/kg, 5 adm days",set10-1,1.0,F,T. cruzi,Tulahuen Swiss po,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,.,= ,0.015,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,.,= ,70.97,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,.,= ,0.027,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,.,= ,0.022,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,.,= ,0.025,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,.,= ,,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,midazolam,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,.,= ,34.0,Human,,,uL/min/mg,,CLint in vitro,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,.,= ,51.0,Human,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccc(Cl)cc3)CC2)cc1,.,= ,0.65,Human,,,none,,EH,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
Fc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,Fc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,0.04,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
Fc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,Fc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,32.49,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
Fc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,Fc1ccccc1CN1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,.,= ,0.021,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccc3)CC2)cc1,.,= ,0.03,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccc3)CC2)cc1,.,= ,57.41,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccc3)CC2)cc1,.,= ,0.01399999999999999,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccc3)CC2)cc1,.,= ,11.0,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,testosterone,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccc3)CC2)cc1,.,= ,58.4,Human,,,uL/min/mg,,CLint in vitro,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccc3)CC2)cc1,.,= ,29.7,Human,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccc3)CC2)cc1,.,= ,4.7,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10-1,1.0,A,gLogD,pH 3.0,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccc3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(c3ccccc3)CC2)cc1,.,= ,0.77,Human,,,none,,EH,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,.,= ,0.07200000000000001,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,.,= ,52.13,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,.,= ,0.038,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,.,= ,10.7,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,testosterone,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,.,= ,18.0,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,testosterone,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,.,= ,,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,midazolam,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,.,= ,66.0,Human,,,uL/min/mg,,CLint in vitro,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,.,= ,26.0,Human,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,.,= ,2.5,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10-1,1.0,A,gLogD,pH 3.0,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,.,= ,3.1,Phosphate Buffer - pH 6.5,,,ug/ml,,Kinetic,In Vitro,,Solubility,set10-1,1.0,A,Phosphate Buffer - pH 6.5,NEPH_RT,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,FC(F)(F)c1ccc(N(c2cccnc2)C2CCN(Cc3cccc(C(F)(F)F)c3)CC2)cc1,.,= ,0.79,Human,,,none,,EH,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
Cc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,Cc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,45.59,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
Cc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,Cc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,0.067,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,31.0,Human,,,uL/min/mg,,CLint in vitro,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,0.08,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,39.27,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,0.63,Human,,,none,,EH,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,2.5,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10-1,1.0,A,gLogD,pH 3.0,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,56.0,Human,,,Min,,t (1 / 2),In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,0.033,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,midazolam,ORGANISM,14.0,HEOS,,,,
FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,FC(F)(F)c1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,10.0,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,testosterone,ORGANISM,14.0,HEOS,,,,
COc1cccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,COc1cccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,.,= ,0.09,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
COc1cccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,COc1cccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,.,= ,36.76,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
COc1cccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,COc1cccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,.,= ,0.056,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,0.092,T. cruzi,,,uM,,IC90,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,16.34,L-6 cells,,,uM,,IC50,In Vitro,,Cytotoxicity in Vitro,set10-1,1.0,F,L-6 cells,Rat Skeletal Myoblast Cells,ORGANISM,14.0,HEOS,,,,
COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,0.76,Human,,,none,,EH,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,4.9,gLogD,,,none,,logD,In Vitro,,Lipophilicity,set10-1,1.0,A,gLogD,pH 7.4,ORGANISM,14.0,HEOS,,,,
COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,0.057,T. cruzi,,,uM,,IC50,In Vitro,,Chagas in Vitro,set10-1,1.0,F,T. cruzi,Tulahuen C4 (LacZ),ORGANISM,14.0,HEOS,,,,
COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,8.0,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,testosterone,ORGANISM,14.0,HEOS,,,,
COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,15.0,CYP3A4,,,uM,,IC50,In Vitro,,CYP Inhibition,set10-1,1.0,A,CYP3A4,midazolam,ORGANISM,14.0,HEOS,,,,
COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,COc1ccc(CN2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)cc1,.,= ,56.0,Human,,,uL/min/mg,,CLint in vitro,In Vitro,,Metabolism,set10-1,1.0,A,Human,Microsomes,ORGANISM,14.0,HEOS,,,,
